tsne_1,tsne_2
-57.078884,-5.358426
5.13414,-33.36286
-56.571022,-2.4279563
25.9489,-30.286917
-62.44229,-5.2966437
-46.027973,1.0497668
-23.90084,17.893486
-43.794518,-6.9765754
-31.105474,-32.343914
11.646103,-17.172424
-36.96951,1.9135737
17.507347,-22.120941
-38.279392,30.996075
-38.026302,13.050387
11.493061,3.0952427
26.095055,-32.665592
-60.73059,13.4793625
-49.88446,-11.393082
-37.77483,34.38674
22.939358,-35.636307
-46.490818,1.561104
27.618544,-42.541225
12.558476,4.1203723
-54.874493,8.738179
-22.939161,38.616356
7.732719,4.0499744
14.804608,-24.191664
-14.134667,7.224185
22.681698,13.173687
-16.08434,-22.886795
-17.254942,6.887301
51.32957,18.740694
-1.7318722,-15.078186
-41.67978,-4.313548
-58.020527,12.76278
17.303505,-14.029674
-1.2583047,-29.280022
-43.819607,-3.3680537
-26.469793,-34.08468
36.0721,-23.45957
23.49543,27.5066
6.847129,-33.863407
30.146805,-44.604607
-38.97629,-15.761702
42.481632,-8.152597
-39.036892,-33.224113
-47.230755,4.956529
-50.498108,18.995663
30.7482,-19.641178
44.467625,-29.989935
-59.770447,1.9014798
-36.670383,-31.076395
-9.414288,7.826036
21.006966,-11.788417
7.7981443,39.00484
-25.196379,-18.386566
-25.617651,35.11018
-28.987232,37.75108
53.18348,-14.051048
-25.627869,-21.586382
45.1206,17.088036
21.398378,-13.443265
-42.8976,18.981823
-39.48524,12.739297
-59.303608,18.867294
4.955078,-33.817177
25.712942,-35.860195
-46.86258,-6.6217365
-66.36738,7.3209686
28.616512,-3.0132368
6.7941055,2.1825137
48.899387,20.54455
6.3715,21.070494
9.935936,-22.22098
-8.194995,5.8094935
-42.2632,13.63542
14.206017,-39.703484
41.822968,-28.029629
-12.279722,36.92282
15.469056,-16.979824
-66.39833,-0.5270522
27.887056,-42.56259
8.772111,-33.870014
35.73288,-40.106594
26.919352,40.648975
16.204266,-14.828096
-32.139786,-1.6247051
-4.853054,-11.045799
-24.196281,18.072638
-40.47348,-25.431913
-68.79979,-1.0452496
-43.626778,14.71328
-48.078632,-5.080115
-43.049625,13.39627
10.264125,31.308533
-16.85268,-18.31133
-55.581753,20.131556
52.714737,18.15859
-58.726692,-9.363479
-52.014343,-21.869032
-46.0965,-18.285156
-30.5758,-29.848501
4.677083,17.887821
